lat,lon,name,category,address
12.9847385,80.2522404,National Institute of Fashion Technology (N.I.F.T),IT Office,", Chennai"
12.9893767,80.2275498,Department of Biotechnology,IT Office,", Chennai"
13.0141314,80.2052179,Central Institute of Petrochemicals Engineering and Technology,IT Office,", Chennai"
13.0671507,80.2712598,Akshaya Shanthi,Other Office,"27/44, Mount Road, 27/44, Anna Salai, Border Thottam, Padupakkam, Triplicane, Chennai, Tamil Nadu 600002, Chennai"
13.0651762,80.264604,Tamil Nadu Electricity Board - TNEB,IT Office,", Chennai"
13.056195,80.2492361,Institute of Chartered Accountants of India,IT Office,", Chennai"
12.9492943,80.1410981,Department of Production Technology,IT Office,", Chennai"
13.0773118,80.2651065,Chennai Metropolitan Development Authority - CMDA,IT Office,", Chennai"
13.0711502,80.2412902,Gee Gee Universal,Other Office,"Mc Nichols Road, Chennai"
13.0841871,80.2220729,"Toshni-Tek International, Sokkia Service Center",Other Office,"2nd Ave, Chennai"
12.9106746,80.2274599,TECCI Park,IT Park/Business Park,"Rajiv Gandhi Salai, Chennai"
13.051952,80.2481543,GR Fragrances (India) Pvt Ltd,Other Office,"Cathedral Garden Road, Nungambakkam, Chennai"
13.1021032,80.1930428,Wheels India Limited,IT Office,", Chennai"
13.1017165,80.1909828,Brakes India Limited,IT Office,", Chennai"
12.9847375,80.2523565,National Institute of Fashion Technology (N.I.F.T),IT Office,", Chennai"
12.9861778,80.244571,Tech Park,IT Office,", Chennai"
12.9863612,80.2444706,Tech Park,IT Office,", Chennai"
13.0084096,80.2387542,NanoScience Department,Other Office,", Chennai"
13.1011835,80.1893593,Lucas TVS Limited,IT Office,", Chennai"
12.9802886,80.1890129,BSNL Telephone Exchange,Other Office,", Chennai"
12.9909554,80.2424547,Centre of Excellence in Wireless Technology,IT Office,"Kanagam road, Taramani, Chennai"
12.979225,80.1843599,Nanganallur EB Office,Other Office,", Chennai"
12.9214372,80.2416769,KCG College of Technology,IT Office,", Chennai"
13.1273078,80.2844626,BPCL Chennai Territory Office,IT Office,", Chennai"
12.9833437,80.2552798,Zilogic Systems Pvt. Ltd.,Other Office,"4th Main Road, Kamaraj Nagar, Thiruvanmiyur, Chennai"
12.9639356,80.2422827,Likewyss HQ,Other Office,"Ramappa Nagar, 2nd Main Road, Chennai"
13.021339,80.1735506,GlobalEnglish India Pvt Ltd.,Other Office,"Mount Poonamallee Highway, Chennai"
12.9870681,80.1860119,Nanganallur Talk,Other Office,", Chennai"
13.0057342,80.2605395,Eloka Enterprises Private Limited,IT Office,"Padmanabha Nagar 5th Street, Chennai"
12.9220961,80.1420698,Shree Devi Mahal,Other Office,", Chennai"
12.9274841,80.1400921,Madhura Mahal Kalyana Mandapam,Other Office,", Chennai"
12.9257113,80.1234251,Railway Institute,IT Office,", Chennai"
12.9228036,80.1439738,Annai Arul Kalyana Mandapam,Other Office,", Chennai"
13.0427569,80.262938,USAM Technology Solutions Pvt Ltd,IT Office,", Chennai"
13.0389627,80.2533558,USAM Technology Solutions - CAD Services,IT Office,", Chennai"
12.9297292,80.2335815,Zanec,Other Office,"Fourrts Avenue, Thuraipakkam, Chennai"
13.0090591,80.2107931,Guindy Bus Stand,Other Office,", Chennai"
12.840533,80.2265568,Polaris software labs,IT Office,", Chennai"
13.0473124,80.1982133,Spritle Software,IT Office,"Chakrapani St, Chennai"
12.909789,80.2258531,Gamesa,Other Office,", Chennai"
12.9772088,80.2604763,WizDemy Software Private Limited,IT Office,"48th Cross St Valmiki Nagar, Thiruvalluvar Nagar, Thiruvanmiyur, Chennai"
12.9888823,80.2188744,Titan Showroom,IT Office,", Chennai"
12.9894118,80.2191479,Fastrack,Other Office,", Chennai"
12.9479958,80.1981571,Adyog Software Solutions Pvt Ltd.,IT Office,", Chennai"
13.0852284,80.2175481,Sri gokulam chit funds,IT Office,", Chennai"
13.0435956,80.2114638,Touchmark Media,Other Office,"92nd St, 18th avenue, Ashok Nagar, Chennai"
13.0637732,80.2497868,Blaze Dream Technologies Pvt Ltd,IT Office,"Pycrofts Garden Road, Chennai"
13.0140912,80.2045927,Olympia Tech Park,IT Office,", Chennai"
12.9122028,80.2275533,Prestige Cyber Towers,Other Office,"Rajiv Gandhi Salai, Karapakkam"
13.084853,80.2245512,Official Gates,Other Office,", Chennai"
13.2438573,80.1872912,Jaya Soap Works,Other Office,"Ponvandu Complex, Orakkadu"
12.9708334,80.2121887,DMedium,Other Office,"10th Street, Ram Nagar, Puzhuthivakkam, Chennai"
12.8926955,80.1854892,Karthikeyan A K (Software Architect),IT Office,"3rd Street, Sithalapakkam"
12.9826792,80.2520018,Hexolabs Interactive Tech Pvt Ltd,IT Office,"Dr.VSI Estate, Thiruvanmiyur, chennai"
12.9716586,80.2146452,Trumatics,Other Office,"6th Main Road, Chennai"
12.9757227,80.2176898,Payilagam Software Training Institute,IT Office,"Vijayanagar 1st Main Road, Velachery, Chennai"
12.9855145,80.2458023,ObjectFrontier Software,IT Office,"Taramani Road, Chennai"
