lat,lon,name,type,address
13.0453871,80.2573123,Chola Sheraton,hotel,", Chennai"
13.0382411,80.256529,Samco,hotel,", Chennai"
13.0390202,80.2488531,Eldams Lodge,hotel,", Chennai"
13.051048,80.2081917,Green Park - Chennai,hotel,"Arcot Road, Chennai"
13.0070349,80.2055161,Le Royal Meridian,hotel,", Chennai"
13.0402539,80.2437255,Residency Towers,hotel,", Chennai"
13.0459441,80.2425563,Accord Metropolitan,hotel,", Chennai"
13.0459725,80.2477447,Courtyard Marriott,hotel,"Anna Salai (Mount Road), Chennai"
13.0404792,80.2469187,Hotel Mount Palace,hotel,", Chennai"
12.9477613,80.1378567,Grand Palace,hotel,", Chennai"
12.9935805,80.1862283,Trident Hilton,hotel,", Chennai"
12.9940405,80.1876359,Radisson Blu Hotel,hotel,", Chennai"
13.0434191,80.2711218,Hotel Clarion,hotel,"Dr Radhakrishnan Salai, Chennai"
13.0528514,80.2480182,Palmgrove,hotel,", Chennai"
13.0575776,80.2630724,Barathi Hostel,hotel,", Chennai"
13.0452178,80.2578584,Hotel Maris,hotel,", Chennai"
13.0453549,80.2621727,New Woodlands,hotel,", Chennai"
13.0460029,80.2612636,Hotel Savera,hotel,", Chennai"
13.0367415,80.2672996,Sangeetha Residency,hotel,", Chennai"
13.066127,80.2422523,Hotel Aruna Inn,hotel,", Chennai"
13.0453722,80.2330855,Sridevi Park,hotel,", Chennai"
13.0457449,80.2589389,Orient Inn,hotel,", Chennai"
13.0465348,80.2666728,Deccan Plaza,hotel,", Chennai"
13.0630301,80.273438,Broadlands Lodge,hotel,", Chennai"
13.0294193,80.2495759,Park Sheraton Residency,hotel,", Chennai"
13.028834,80.253197,Raintree,hotel,", Chennai"
13.0142025,80.2228881,Hotel Checkers,hotel,", Chennai"
13.0649764,80.2592643,Rani Meyyamai Hostel,hotel,", Chennai"
13.0644831,80.2578567,ITDC Hotel Kanchi,hotel,", Chennai"
13.0111805,80.2246934,Lemon Tree Hotel,hotel,", Chennai"
13.0326957,80.2395062,GLM Meridian,hotel,", Chennai"
13.0363286,80.2679907,Hotel Picnic,hotel,", Chennai"
13.007268,80.2594014,Esthell Continental Hotel,hotel,", Chennai"
13.0397233,80.2453615,GRT Business Hotel,hotel,", Chennai"
12.940015,80.1310109,Emerald court,hotel,", Chennai"
13.0724389,80.2605699,Hotel ashoka,hotel,", Chennai"
13.0366716,80.2169684,Three Seasons,guest_house,", Chennai"
13.0630347,80.2738144,Paradise Guest House,guest_house,", Chennai"
12.9732112,80.2650024,Le Waterina,hotel,", Chennai"
13.0334876,80.2306962,Best Guest House,hotel,", Chennai"
13.0439451,80.1199214,Ponni Grand Inn,hotel,", Chennai"
12.9767131,80.1886705,Nammalwar Guest House,guest_house,", Chennai"
13.080643,80.26928,Bell Central,hotel,", Chennai"
13.0414192,80.2381571,Nalas Aappakadai,hotel,", Chennai"
12.990989,80.242128,Ginger Hotel,hotel,", Chennai"
12.9285452,80.1150512,Unnamed Hotel,hotel,", Chennai"
12.9315233,80.2332487,HIVE HOTEL,hotel,", Chennai"
12.9295546,80.2321618,The Hive,hotel,", Chennai"
12.8996647,80.2282352,Aloft,hotel,", Chennai"
12.9894247,80.2208305,Westin,hotel,", Chennai"
12.82083,80.229935,Oaktree apartments,guest_house,", Chennai"
12.9878627,80.2560045,Shakti Guest House,guest_house,", Chennai"
12.9222159,80.1427553,Srinivasa Hotel,hotel,", Chennai"
13.0339315,80.2438998,The Raintree Hotel,hotel,", Chennai"
12.8311383,80.2305743,Hotel Ibis Chennai Sipcot,hotel,", Chennai"
12.831086,80.2300862,Hotel Novotel,hotel,", Chennai"
13.0660462,80.2672752,Ammu Palace,hotel,"Boodha Perumal Street, Chennai"
13.0658923,80.2671647,Ammu Palace,hotel,", Chennai"
13.0619691,80.2534439,APOLO GUEST HOUSE,guest_house,"Greams Lane, CHENNAI"
13.0425766,80.1757382,Friend's Park Hotel,hotel,", Chennai"
13.040252,80.2364037,Vistana,hotel,", Chennai"
13.0470653,80.2351498,grand sweet and snacks (Amritham Restaurant),hotel,"Bazullah Road, Chennai"
13.02759,80.13303,friends hotel,hotel,", Chennai"
13.0247041,80.2165248,Hotel Aarun,hotel,"West Jones Road, Chennai"
13.0249392,80.2198305,Amma Unavagam,hotel,"Kodambakkam Road, Chennai"
13.0246097,80.2125531,Amma Unavagam,hotel,"Gangai Amman Koil Street, Chennai"
13.0246317,80.1303067,tien room,guest_house,", Chennai"
12.9737682,80.1395429,Vigneshwara Apartments,guest_house,"Pillayar Kovil 2nd street, Chennai"
13.0186427,80.2610083,Unnamed Hotel,hotel,"Durgabai Deshmukh Road, Chennai"
12.9055936,80.2277311,The Gateway Hotel IT Expressway Chennai,hotel,", Chennai"
12.9047334,80.2278475,Ponnusamy Hotel,hotel,", Chennai"
12.9344842,80.1748831,Unnamed Hotel,guest_house,"Indiranagar Main Road, Chennai"
13.0484086,80.1200031,poonalle home,guest_house,", Chennai"
12.9312785,80.1177166,junaith,hotel,", Chennai"
13.0086025,80.2498155,Lakshmi Nest,hotel,"1st Canal Cross Street, Chennai"
12.9733122,80.1813184,Unnamed Hotel,guest_house,"3rd cross street, Chennai"
13.0676323,80.2591153,Unnamed Hotel,hotel,"Montieth Road, Chennai"
13.0392788,80.2293256,Unnamed Hotel,hotel,", Chennai"
13.0663653,80.2738723,Unnamed Hotel,hotel,"Wallajah Road, Chennai"
13.0061768,80.2540033,Unnamed Hotel,hotel,"Sardar Patel Road, Chennai"
13.0399642,80.2469195,Unnamed Hotel,hotel,", Chennai"
13.063939,80.2769069,Aaqil guest house,guest_house,", Chennai"
13.0639979,80.2768385,Robin rest house,guest_house,", Chennai"
13.0634257,80.2774249,Meridian guest house,guest_house,", Chennai"
13.0637357,80.2777322,Thaj guest house,guest_house,", Chennai"
12.9896905,80.2606843,Unnamed Hotel,hotel,", Chennai"
12.9042848,80.1436727,Unnamed Hotel,guest_house,", Chennai"
13.0378713,80.1912697,Unnamed Hotel,hotel,"Bazzar Street, Chennai"
13.0726496,80.2626922,Unnamed Hotel,hotel,"Adithanar Road, Chennai"
12.9895844,80.2607393,Unnamed Hotel,hotel,", Chennai"
13.0675091,80.2589073,Unnamed Hotel,hotel,"Montieth Road, Chennai"
13.0676946,80.2588138,Unnamed Hotel,hotel,"Montieth Lane, Chennai"
13.0063249,80.248087,Unnamed Hotel,guest_house,"Kasturibai Nagar 1st Main Rd, Chennai"
13.0309219,80.183908,Suprabatham - Sweets and Veg. Restaurant,hotel,"Thiruvalluvar Salai, Ramapuram, Chennai"
13.0633174,80.275514,Unnamed Hotel,hotel,", Chennai"
12.9848442,80.2185993,Unnamed Hotel,guest_house,"RajaLaxmi Nagar 3rd main Road, Chennai"
12.9898419,80.1846733,Unnamed Hotel,guest_house,", Chennai"
12.9878328,80.2556935,Hotel City Gate,hotel,"LB Road, Near Jayanthi Signal, Thiruvanmiyur, Cosmopolitian Colony, Thiruvanmiyur,Chennai"
13.0236643,80.2066037,Hotel Mines,hotel,", Chennai"
13.0201552,80.1848739,Lemon Tree Hotel Shimona,hotel,", Chennai"
13.0844444,80.2767957,Unnamed Hotel,guest_house,", Chennai"
13.0771213,80.2622791,Unnamed Hotel,hotel,"Kenneth Lane, Chennai"
13.0731091,80.2009166,Emirates Residency,hotel,", Chennai"
13.0410453,80.1737446,Suba hotel,hotel,", Chennai"
13.0326902,80.2168568,Amma Unavagam,hotel,"6/3, 61st St, Indira Colony, Ashok Nagar, Chennai, Tamil Nadu 600083, Chennai"
13.0530637,80.2483204,The Spring Hotel,hotel,"Kodambakkam High Road, Chennai"
12.9006299,80.2276027,Unnamed Hotel,hotel,", Chennai"
12.8154109,80.219742,Appartments,guest_house,", Chennai"
13.0268321,80.2175619,VIGNESH,guest_house,"Subramaniya Salai, Saidapet"
13.0265917,80.2184846,Kavi Home,guest_house,"Elumalai Street, Saidapet"
13.0266387,80.2187475,Arul home,guest_house,"Elumalai Street, Saidapet"
13.0198261,80.1430544,Bai kadai,hotel,", Chennai"
13.0202551,80.1436539,Muniyandi Vilase Hotel,hotel,", Chennai"
13.0772269,80.2629526,Hotel Imperial Plaza,hotel,", Chennai"
13.0768942,80.2625212,Hotel Victoria,hotel,", Chennai"
13.0755628,80.2627183,Hotel Pandian,hotel,"Kennet Ln, Egmore, Chennai, Tamil Nadu 600008, Chennai"
13.0757272,80.2624076,Hotel Masa,hotel,", Chennai"
13.0724048,80.2551543,The King’s Hotel,hotel,", Chennai"
12.9409906,80.1491708,Unnamed Hotel,guest_house,", Chennai"
13.0605534,80.2453042,Unnamed Hotel,hotel,", Chennai"
13.0315385,80.2450231,அம்மா உணவகம்,hotel,", Chennai"
12.8421169,80.2274563,Gokulam Park Sabari,hotel,", Chennai"
12.9300691,80.2300221,Holiday Inn Express Chennai OMR Thoraipakkam,hotel,"OMR Road, Chennai"
13.1417193,80.2180855,Vijay Park,hotel,", Chennai"
12.9692157,80.146502,Unnamed Hotel,hotel,"Kaji Sahib Street, Chennai"
13.0586239,80.2729499,Unnamed Hotel,hotel,"Bells Road, Chennai"
13.0853606,80.2522186,Unnamed Hotel,hotel,"Vellala Street, Chennai"
13.0854818,80.2654818,Unnamed Hotel,hotel,", Chennai"
13.0806049,80.2690201,Unnamed Hotel,hotel,", Chennai"
13.0812029,80.2679567,Unnamed Hotel,hotel,", Chennai"
13.0811153,80.2680617,Unnamed Hotel,hotel,", Chennai"
13.0813007,80.2679011,Unnamed Hotel,hotel,", Chennai"
13.0659475,80.2750748,Unnamed Hotel,hotel,", Chennai"
13.0651025,80.277469,Unnamed Hotel,hotel,", Chennai"
13.0644862,80.2782477,Unnamed Hotel,hotel,", Chennai"
13.064465,80.2781043,Unnamed Hotel,guest_house,", Chennai"
13.0636965,80.2780847,Unnamed Hotel,guest_house,", Chennai"
13.0636398,80.2769646,Unnamed Hotel,guest_house,", Chennai"
13.0636674,80.2779416,Unnamed Hotel,guest_house,", Chennai"
13.0636624,80.2765507,Unnamed Hotel,guest_house,", Chennai"
13.063392,80.2763826,Unnamed Hotel,hotel,", Chennai"
13.0634646,80.2762257,Unnamed Hotel,guest_house,", Chennai"
13.063435,80.2754183,Unnamed Hotel,guest_house,", Chennai"
13.0635818,80.2747026,Unnamed Hotel,hotel,", Chennai"
13.0645538,80.2740283,Unnamed Hotel,hotel,", Chennai"
13.0654542,80.2738049,Unnamed Hotel,hotel,", Chennai"
13.0328612,80.2660641,Hotel Shelter Inn,hotel,"Venkatesa Agraharam, Chennai"
13.0256613,80.1697502,Hotel Varsha,hotel,"Second main road, Sabari nagar, Porur, Chennai: 600 116, Chennai"
13.0104467,80.19864,Jai Ganesha Bhavan,hotel,"Police office road, St. Thomas mount, Chennai-650016, Chennai"
13.062277,80.2455306,The Belstead,hotel,", Chennai"
13.082574,80.2700756,Grand Oliver,hotel,", Chennai"
13.0616605,80.2632742,Unnamed Hotel,hotel,", Chennai"
13.0319155,80.1774529,Les Crossants,hotel,"Bharathi Salai, Easwaran Nagar, Ramapuram, Chennai, Tamil Nadu 600089, Chennai"
12.974642,80.1961759,Unnamed Hotel,guest_house,", Chennai"
13.0568213,80.2430069,Celebrity Inn,hotel,", Chennai"
13.0566294,80.2428454,Park Elanza,hotel,", Chennai"
13.0613609,80.2755069,Unnamed Hotel,hotel,"Veeraraghava Street (Big St), Chennai"
13.0540714,80.2465575,Oyo Neha,hotel,", Chennai"
13.0555339,80.2464988,Oyo SilverKey,hotel,", Chennai"
13.0754707,80.2150256,Unnamed Hotel,hotel,", Chennai"
12.9387645,80.2430198,sha,guest_house,", Chennai"
13.0270224,80.2107828,Royal Residency,hotel,"S.V. Chidambaram Salai, Chennai"
13.0675144,80.1783797,Unnamed Hotel,hotel,", Chennai"
13.0675409,80.1783418,Unnamed Hotel,hotel,"Poonamallee High Road, Chennai"
13.016345,80.1917776,Amma Unavagam,hotel,"Bajanai Koil St, Nandambakkam, Tamil Nadu 600089, Chennai"
13.0278165,80.211374,Samuthaya Koodam,hotel,"16/11, Vadivel Street, Jawahar Nagar, West Jafferkhanpet, Vadivel St, Jawahar Nagar, West Jafferkhanpet, Chennai, Tamil Nadu 600083, Chennai"
13.0296004,80.2090818,G R Guest House,hotel,"31 & 32, 1St Anjugam Nagar, Jafferkhanpet, Ashok Nagar, Chennai, Tamil Nadu 600083, Chennai"
12.9444523,80.1354464,Absolute Barbecues,hotel,", Chennai"
13.0448669,80.2407673,The Residency,hotel,", Chennai"
13.0471004,80.2445843,Buhari hotel,hotel,", Chennai"
13.029318,80.2387798,Unnamed Hotel,hotel,", Chennai"
13.0444342,80.268663,Unnamed Hotel,hotel,"Dr Radhakrishnan Salai, Chennai"
13.0657982,80.2472305,Central Government Touring Officers Guest House,guest_house,", Chennai"
13.0697125,80.1987229,Hotel Chennai Deluxe,hotel,", Chennai"
13.0489323,80.2088591,فندق موريا,hotel,", Chennai"
13.0218918,80.1808341,Unnamed Hotel,hotel,", Chennai"
13.0839868,80.2702476,The Park Avenue Hotel,hotel,"Nabikhan Street, Chennai"
13.0861823,80.2123869,Ganpathy Bhavan,hotel,", Chennai"
12.9810213,80.2314397,Hotel Dhans,hotel,", Chennai"
12.9251209,80.2319626,Unnamed Hotel,guest_house,", Chennai"
13.0814738,80.2703442,Greens Suite,hotel,"Varasidhi Vinayakar Koil Street, Chennai"
13.0570203,80.2734588,SPOT ON OYO RKH Inn,hotel,"MUNIYAPPA STREET, TRIPLCIANE"
13.0838575,80.269664,White Park,hotel,", Chennai"
13.0813777,80.2703526,4U,hotel,", Chennai"
12.9133381,80.1918738,Unnamed Hotel,guest_house,", Chennai"
13.0452436,80.2306176,Unnamed Hotel,hotel,", Chennai"
12.9892596,80.1932224,Unnamed Hotel,hotel,", Chennai"
13.0493431,80.2400216,Hotel M Grand,hotel,", Chennai"
13.1281889,80.2016551,Hotel ganga,hotel,", Chennai"
13.0635038,80.2441861,Goutham Manor,hotel,", Chennai"
12.9807835,80.1643354,Grace Residency Airport,hotel,", Chennai"
13.07518,80.2560202,The Madras Grand,hotel,", Chennai"
13.0517341,80.2405153,Mango Hill,hotel,", Chennai"
13.1318199,80.2625205,Shanthi Anandan Nilayam,guest_house,", Chennai"
13.0292797,80.2465523,Unnamed Hotel,hotel,", Chennai"
13.0510511,80.2081701,Green Park - Chennai,hotel,"Arcot Road, Chennai"
